1997611698,4,90445672,2800,103348280,
1815649347,582,1248,90445672,2800,
1815649666,1248,90445672,2800,0,
1857669674,1962554282,1858386280,103348360,1997709042,
1857668400,1858386280,103348360,1997709042,1858386280,
1962554282,1858386280,1908101500,0,0,
1997709042,1857668384,1858386280,0,0,
1997708997,0,0,0,0,
